dup_id,canonical_id,rule,score
CHEMBL316376,CHEMBL314576,InChIKeyFull,1.0
CHEMBL336033,CHEMBL314691,InChIKeyFull,1.0
CHEMBL86453,CHEMBL315390,InChIKeyFull,1.0
CHEMBL92512,CHEMBL316332,InChIKeyFull,1.0
CHEMBL92970,CHEMBL316332,InChIKeyFull,1.0
CHEMBL98858,CHEMBL317391,InChIKeyFull,1.0
CHEMBL35354,CHEMBL317741,InChIKeyFull,1.0
CHEMBL544115,CHEMBL317741,InChIKeyFull,1.0
CHEMBL543113,CHEMBL317757,InChIKeyFull,1.0
CHEMBL542493,CHEMBL318111,InChIKeyFull,1.0
CHEMBL319035,CHEMBL318177,InChIKeyFull,1.0
CHEMBL348255,CHEMBL318304,InChIKeyFull,1.0
CHEMBL342542,CHEMBL318773,InChIKeyFull,1.0
CHEMBL53,CHEMBL3187985,InChIKeyFull,1.0
CHEMBL43048,CHEMBL3189075,InChIKeyFull,1.0
CHEMBL47414,CHEMBL319040,InChIKeyFull,1.0
CHEMBL3215877,CHEMBL319118,InChIKeyFull,1.0
CHEMBL600142,CHEMBL3193835,InChIKeyFull,1.0
CHEMBL545315,CHEMBL31965,InChIKeyFull,1.0
CHEMBL539544,CHEMBL320572,InChIKeyFull,1.0
CHEMBL32801,CHEMBL32112,InChIKeyFull,1.0
CHEMBL356348,CHEMBL321162,InChIKeyFull,1.0
CHEMBL405532,CHEMBL3215387,InChIKeyFull,1.0
CHEMBL3215467,CHEMBL3215464,InChIKeyFull,1.0
CHEMBL3215471,CHEMBL3215465,InChIKeyFull,1.0
CHEMBL493656,CHEMBL3215571,InChIKeyFull,1.0
CHEMBL3215909,CHEMBL3215686,InChIKeyFull,1.0
CHEMBL401339,CHEMBL3215882,InChIKeyFull,1.0
CHEMBL557155,CHEMBL3215882,InChIKeyFull,1.0
CHEMBL3217011,CHEMBL3215895,InChIKeyFull,1.0
CHEMBL471901,CHEMBL3216211,InChIKeyFull,1.0
CHEMBL492244,CHEMBL3216218,InChIKeyFull,1.0
CHEMBL522537,CHEMBL3216218,InChIKeyFull,1.0
CHEMBL460963,CHEMBL3216230,InChIKeyFull,1.0
CHEMBL3217020,CHEMBL3216338,InChIKeyFull,1.0
CHEMBL3217022,CHEMBL3216580,InChIKeyFull,1.0
CHEMBL523714,CHEMBL3216659,InChIKeyFull,1.0
CHEMBL491491,CHEMBL3216673,InChIKeyFull,1.0
CHEMBL46215,CHEMBL3216768,InChIKeyFull,1.0
CHEMBL558817,CHEMBL321682,InChIKeyFull,1.0
CHEMBL493657,CHEMBL3216893,InChIKeyFull,1.0
CHEMBL489332,CHEMBL3216905,InChIKeyFull,1.0
CHEMBL3218106,CHEMBL3218105,InChIKeyFull,1.0
CHEMBL599708,CHEMBL3220261,InChIKeyFull,1.0
CHEMBL420476,CHEMBL322165,InChIKeyFull,1.0
CHEMBL3221808,CHEMBL3221807,InChIKeyFull,1.0
CHEMBL482336,CHEMBL3221807,InChIKeyFull,1.0
CHEMBL541344,CHEMBL322281,InChIKeyFull,1.0
CHEMBL3306803,CHEMBL3233142,InChIKeyFull,1.0
CHEMBL3302600,CHEMBL3233679,InChIKeyFull,1.0
CHEMBL3304357,CHEMBL3233829,InChIKeyFull,1.0
CHEMBL3304306,CHEMBL3233830,InChIKeyFull,1.0
CHEMBL4109726,CHEMBL3233831,InChIKeyFull,1.0
CHEMBL4113560,CHEMBL3233832,InChIKeyFull,1.0
CHEMBL3303094,CHEMBL3234038,InChIKeyFull,1.0
CHEMBL3304241,CHEMBL3234039,InChIKeyFull,1.0
CHEMBL3304178,CHEMBL3234040,InChIKeyFull,1.0
CHEMBL3234576,CHEMBL3234575,InChIKeyFull,1.0
CHEMBL3234578,CHEMBL3234577,InChIKeyFull,1.0
CHEMBL3234935,CHEMBL3234933,InChIKeyFull,1.0
CHEMBL5181982,CHEMBL3237875,InChIKeyFull,1.0
CHEMBL3237920,CHEMBL3237919,InChIKeyFull,1.0
CHEMBL542428,CHEMBL325253,InChIKeyFull,1.0
CHEMBL539051,CHEMBL325338,InChIKeyFull,1.0
CHEMBL415247,CHEMBL326471,InChIKeyFull,1.0
CHEMBL51204,CHEMBL326471,InChIKeyFull,1.0
CHEMBL76161,CHEMBL327289,InChIKeyFull,1.0
CHEMBL75552,CHEMBL327754,InChIKeyFull,1.0
CHEMBL561886,CHEMBL3277919,InChIKeyFull,1.0
CHEMBL537445,CHEMBL32800,InChIKeyFull,1.0
CHEMBL3752685,CHEMBL32823,InChIKeyFull,1.0
CHEMBL350499,CHEMBL328298,InChIKeyFull,1.0
CHEMBL544313,CHEMBL328320,InChIKeyFull,1.0
CHEMBL92503,CHEMBL328902,InChIKeyFull,1.0
CHEMBL3289129,CHEMBL3289128,InChIKeyFull,1.0
CHEMBL517089,CHEMBL3289385,InChIKeyFull,1.0
CHEMBL94369,CHEMBL329490,InChIKeyFull,1.0
CHEMBL3298000,CHEMBL3297898,InChIKeyFull,1.0
CHEMBL43147,CHEMBL330028,InChIKeyFull,1.0
CHEMBL4290012,CHEMBL3301610,InChIKeyFull,1.0
CHEMBL4524472,CHEMBL3301622,InChIKeyFull,1.0
CHEMBL542922,CHEMBL330407,InChIKeyFull,1.0
CHEMBL7967,CHEMBL330496,InChIKeyFull,1.0
CHEMBL3309510,CHEMBL3309264,InChIKeyFull,1.0
CHEMBL3309509,CHEMBL3309508,InChIKeyFull,1.0
CHEMBL3309512,CHEMBL3309511,InChIKeyFull,1.0
CHEMBL3309514,CHEMBL3309513,InChIKeyFull,1.0
CHEMBL592719,CHEMBL3309856,InChIKeyFull,1.0
CHEMBL589906,CHEMBL3309858,InChIKeyFull,1.0
CHEMBL3310510,CHEMBL3310507,InChIKeyFull,1.0
CHEMBL573937,CHEMBL331291,InChIKeyFull,1.0
CHEMBL3317704,CHEMBL3317702,InChIKeyFull,1.0
CHEMBL3317705,CHEMBL3317702,InChIKeyFull,1.0
CHEMBL4224739,CHEMBL3318132,InChIKeyFull,1.0
CHEMBL3319577,CHEMBL3319481,InChIKeyFull,1.0
CHEMBL4566534,CHEMBL3319482,InChIKeyFull,1.0
CHEMBL423691,CHEMBL332472,InChIKeyFull,1.0
CHEMBL481333,CHEMBL332551,InChIKeyFull,1.0
CHEMBL3327058,CHEMBL3327057,InChIKeyFull,1.0
CHEMBL3327060,CHEMBL3327059,InChIKeyFull,1.0
CHEMBL3327184,CHEMBL3327183,InChIKeyFull,1.0
CHEMBL3327186,CHEMBL3327185,InChIKeyFull,1.0
CHEMBL341070,CHEMBL332766,InChIKeyFull,1.0
CHEMBL3329685,CHEMBL3329684,InChIKeyFull,1.0
CHEMBL3330339,CHEMBL3330335,InChIKeyFull,1.0
CHEMBL469321,CHEMBL3330790,InChIKeyFull,1.0
CHEMBL3331511,CHEMBL3331510,InChIKeyFull,1.0
CHEMBL3337543,CHEMBL3337542,InChIKeyFull,1.0
CHEMBL3339381,CHEMBL3339380,InChIKeyFull,1.0
CHEMBL449296,CHEMBL333964,InChIKeyFull,1.0
CHEMBL3342771,CHEMBL3342770,InChIKeyFull,1.0
CHEMBL3342773,CHEMBL3342772,InChIKeyFull,1.0
CHEMBL3342775,CHEMBL3342774,InChIKeyFull,1.0
CHEMBL3349466,CHEMBL3349464,InChIKeyFull,1.0
CHEMBL3349508,CHEMBL3349506,InChIKeyFull,1.0
CHEMBL3349618,CHEMBL3349608,InChIKeyFull,1.0
CHEMBL3349680,CHEMBL3349674,InChIKeyFull,1.0
CHEMBL414386,CHEMBL3349677,InChIKeyFull,1.0
CHEMBL3350116,CHEMBL3350115,InChIKeyFull,1.0
CHEMBL3350124,CHEMBL3350119,InChIKeyFull,1.0
CHEMBL3350123,CHEMBL3350120,InChIKeyFull,1.0
CHEMBL35769,CHEMBL3350145,InChIKeyFull,1.0
CHEMBL3351044,CHEMBL3350354,InChIKeyFull,1.0
CHEMBL3350898,CHEMBL3350881,InChIKeyFull,1.0
CHEMBL3350909,CHEMBL3350884,InChIKeyFull,1.0
CHEMBL3350899,CHEMBL3350886,InChIKeyFull,1.0
CHEMBL3350889,CHEMBL3350887,InChIKeyFull,1.0
CHEMBL3350896,CHEMBL3350888,InChIKeyFull,1.0
CHEMBL3350900,CHEMBL3350892,InChIKeyFull,1.0
CHEMBL3350894,CHEMBL3350893,InChIKeyFull,1.0
CHEMBL3350904,CHEMBL3350903,InChIKeyFull,1.0
CHEMBL3350913,CHEMBL3350906,InChIKeyFull,1.0
CHEMBL3350912,CHEMBL3350911,InChIKeyFull,1.0
CHEMBL3352920,CHEMBL3352919,InChIKeyFull,1.0
CHEMBL4741340,CHEMBL3353410,InChIKeyFull,1.0
CHEMBL3356918,CHEMBL3353925,InChIKeyFull,1.0
CHEMBL3356919,CHEMBL3353925,InChIKeyFull,1.0
CHEMBL3356920,CHEMBL3353925,InChIKeyFull,1.0
CHEMBL3354443,CHEMBL3354442,InChIKeyFull,1.0
CHEMBL3398612,CHEMBL3355683,InChIKeyFull,1.0
CHEMBL3356470,CHEMBL3356464,InChIKeyFull,1.0
CHEMBL3356471,CHEMBL3356464,InChIKeyFull,1.0
CHEMBL3356474,CHEMBL3356467,InChIKeyFull,1.0
CHEMBL3356475,CHEMBL3356467,InChIKeyFull,1.0
CHEMBL3356473,CHEMBL3356472,InChIKeyFull,1.0
CHEMBL3356524,CHEMBL3356523,InChIKeyFull,1.0
CHEMBL3356915,CHEMBL3356527,InChIKeyFull,1.0
CHEMBL3356923,CHEMBL3356922,InChIKeyFull,1.0
CHEMBL3356928,CHEMBL3356925,InChIKeyFull,1.0
CHEMBL3356927,CHEMBL3356926,InChIKeyFull,1.0
CHEMBL3358507,CHEMBL3358505,InChIKeyFull,1.0
CHEMBL3358508,CHEMBL3358506,InChIKeyFull,1.0
CHEMBL3360416,CHEMBL3360415,InChIKeyFull,1.0
CHEMBL5077459,CHEMBL336296,InChIKeyFull,1.0
CHEMBL337839,CHEMBL336503,InChIKeyFull,1.0
CHEMBL66,CHEMBL337309,InChIKeyFull,1.0
CHEMBL80656,CHEMBL337810,InChIKeyFull,1.0
CHEMBL94,CHEMBL338975,InChIKeyFull,1.0
CHEMBL342954,CHEMBL339053,InChIKeyFull,1.0
CHEMBL3759098,CHEMBL3393601,InChIKeyFull,1.0
CHEMBL3398152,CHEMBL3398151,InChIKeyFull,1.0
CHEMBL3967505,CHEMBL3400797,InChIKeyFull,1.0
CHEMBL3929043,CHEMBL3400798,InChIKeyFull,1.0
CHEMBL3903785,CHEMBL3400799,InChIKeyFull,1.0
CHEMBL3961220,CHEMBL3400804,InChIKeyFull,1.0
CHEMBL3400807,CHEMBL3400806,InChIKeyFull,1.0
CHEMBL3400808,CHEMBL3400806,InChIKeyFull,1.0
CHEMBL3962337,CHEMBL3400810,InChIKeyFull,1.0
CHEMBL387011,CHEMBL3401418,InChIKeyFull,1.0
CHEMBL35429,CHEMBL34015,InChIKeyFull,1.0
CHEMBL553417,CHEMBL340816,InChIKeyFull,1.0
CHEMBL3409741,CHEMBL3409740,InChIKeyFull,1.0
CHEMBL3409742,CHEMBL3409740,InChIKeyFull,1.0
CHEMBL3409743,CHEMBL3409740,InChIKeyFull,1.0
CHEMBL3409745,CHEMBL3409744,InChIKeyFull,1.0
CHEMBL3409746,CHEMBL3409744,InChIKeyFull,1.0
CHEMBL3409747,CHEMBL3409744,InChIKeyFull,1.0
CHEMBL3409750,CHEMBL3409749,InChIKeyFull,1.0
CHEMBL3409751,CHEMBL3409749,InChIKeyFull,1.0
CHEMBL3409752,CHEMBL3409749,InChIKeyFull,1.0
CHEMBL3409763,CHEMBL3409760,InChIKeyFull,1.0
CHEMBL3800007,CHEMBL3416908,InChIKeyFull,1.0
CHEMBL357311,CHEMBL342091,InChIKeyFull,1.0
CHEMBL3422044,CHEMBL3422043,InChIKeyFull,1.0
CHEMBL3422433,CHEMBL3422432,InChIKeyFull,1.0
CHEMBL535811,CHEMBL342519,InChIKeyFull,1.0
CHEMBL3546548,CHEMBL3431323,InChIKeyFull,1.0
CHEMBL3431499,CHEMBL3431498,InChIKeyFull,1.0
CHEMBL3431900,CHEMBL3431498,InChIKeyFull,1.0
CHEMBL5288006,CHEMBL343557,InChIKeyFull,1.0
CHEMBL357558,CHEMBL347216,InChIKeyFull,1.0
CHEMBL348901,CHEMBL347364,InChIKeyFull,1.0
CHEMBL512585,CHEMBL347880,InChIKeyFull,1.0
CHEMBL436039,CHEMBL349738,InChIKeyFull,1.0
CHEMBL355153,CHEMBL351976,InChIKeyFull,1.0
CHEMBL414002,CHEMBL352039,InChIKeyFull,1.0
CHEMBL352357,CHEMBL352327,InChIKeyFull,1.0
CHEMBL3943182,CHEMBL3545097,InChIKeyFull,1.0
CHEMBL3990456,CHEMBL3545137,InChIKeyFull,1.0
CHEMBL92,CHEMBL3545252,InChIKeyFull,1.0
CHEMBL3918638,CHEMBL3545376,InChIKeyFull,1.0
CHEMBL3919709,CHEMBL3545376,InChIKeyFull,1.0
CHEMBL3948043,CHEMBL3545376,InChIKeyFull,1.0
CHEMBL3975791,CHEMBL3545376,InChIKeyFull,1.0
CHEMBL36564,CHEMBL35525,InChIKeyFull,1.0
CHEMBL423466,CHEMBL355367,InChIKeyFull,1.0
CHEMBL409450,CHEMBL355496,InChIKeyFull,1.0
CHEMBL432079,CHEMBL35602,InChIKeyFull,1.0
CHEMBL5187653,CHEMBL35602,InChIKeyFull,1.0
CHEMBL435621,CHEMBL356216,InChIKeyFull,1.0
CHEMBL421411,CHEMBL358110,InChIKeyFull,1.0
CHEMBL4876582,CHEMBL3581399,InChIKeyFull,1.0
CHEMBL3586161,CHEMBL3586160,InChIKeyFull,1.0
CHEMBL3586771,CHEMBL3586608,InChIKeyFull,1.0
CHEMBL5187860,CHEMBL3589012,InChIKeyFull,1.0
CHEMBL361708,CHEMBL359106,InChIKeyFull,1.0
CHEMBL5276637,CHEMBL359106,InChIKeyFull,1.0
CHEMBL4791288,CHEMBL3593400,InChIKeyFull,1.0
CHEMBL3593934,CHEMBL3593932,InChIKeyFull,1.0
CHEMBL3594175,CHEMBL3594174,InChIKeyFull,1.0
CHEMBL545044,CHEMBL359443,InChIKeyFull,1.0
CHEMBL611704,CHEMBL3596363,InChIKeyFull,1.0
CHEMBL611695,CHEMBL3596364,InChIKeyFull,1.0
CHEMBL3597087,CHEMBL3597084,InChIKeyFull,1.0
CHEMBL3598051,CHEMBL3598047,InChIKeyFull,1.0
CHEMBL3951333,CHEMBL3600873,InChIKeyFull,1.0
CHEMBL3605564,CHEMBL3605560,InChIKeyFull,1.0
CHEMBL3605563,CHEMBL3605562,InChIKeyFull,1.0
CHEMBL3606084,CHEMBL3605580,InChIKeyFull,1.0
CHEMBL4875504,CHEMBL3606064,InChIKeyFull,1.0
CHEMBL3609749,CHEMBL3609637,InChIKeyFull,1.0
CHEMBL3614086,CHEMBL3613884,InChIKeyFull,1.0
CHEMBL494163,CHEMBL361506,InChIKeyFull,1.0
CHEMBL55,CHEMBL361506,InChIKeyFull,1.0
CHEMBL935,CHEMBL361506,InChIKeyFull,1.0
CHEMBL3622716,CHEMBL3621221,InChIKeyFull,1.0
CHEMBL367719,CHEMBL362187,InChIKeyFull,1.0
CHEMBL3622709,CHEMBL3622708,InChIKeyFull,1.0
CHEMBL3622711,CHEMBL3622710,InChIKeyFull,1.0
CHEMBL3622713,CHEMBL3622712,InChIKeyFull,1.0
CHEMBL3622715,CHEMBL3622714,InChIKeyFull,1.0
CHEMBL3622718,CHEMBL3622717,InChIKeyFull,1.0
CHEMBL5086970,CHEMBL3623630,InChIKeyFull,1.0
CHEMBL5177819,CHEMBL362651,InChIKeyFull,1.0
CHEMBL3629781,CHEMBL3628025,InChIKeyFull,1.0
CHEMBL441738,CHEMBL3629347,InChIKeyFull,1.0
CHEMBL429017,CHEMBL362961,InChIKeyFull,1.0
CHEMBL4089012,CHEMBL3637896,InChIKeyFull,1.0
CHEMBL3642732,CHEMBL3642731,InChIKeyFull,1.0
CHEMBL3642813,CHEMBL3642811,InChIKeyFull,1.0
CHEMBL365401,CHEMBL364346,InChIKeyFull,1.0
CHEMBL3931782,CHEMBL3646118,InChIKeyFull,1.0
CHEMBL372855,CHEMBL364683,InChIKeyFull,1.0
CHEMBL3648415,CHEMBL3648395,InChIKeyFull,1.0
CHEMBL388365,CHEMBL365156,InChIKeyFull,1.0
CHEMBL397686,CHEMBL365739,InChIKeyFull,1.0
CHEMBL4167328,CHEMBL365739,InChIKeyFull,1.0
CHEMBL3901003,CHEMBL365847,InChIKeyFull,1.0
CHEMBL418655,CHEMBL366478,InChIKeyFull,1.0
CHEMBL62259,CHEMBL366478,InChIKeyFull,1.0
CHEMBL3664851,CHEMBL3664825,InChIKeyFull,1.0
CHEMBL3664852,CHEMBL3664825,InChIKeyFull,1.0
CHEMBL3664847,CHEMBL3664846,InChIKeyFull,1.0
CHEMBL5280661,CHEMBL366927,InChIKeyFull,1.0
CHEMBL4537262,CHEMBL3672295,InChIKeyFull,1.0
CHEMBL3678065,CHEMBL3673263,InChIKeyFull,1.0
CHEMBL3678064,CHEMBL3673266,InChIKeyFull,1.0
CHEMBL58597,CHEMBL368645,InChIKeyFull,1.0
CHEMBL4441604,CHEMBL3687191,InChIKeyFull,1.0
CHEMBL4465661,CHEMBL3687194,InChIKeyFull,1.0
CHEMBL4454732,CHEMBL3687195,InChIKeyFull,1.0
CHEMBL4574005,CHEMBL3687200,InChIKeyFull,1.0
CHEMBL4466977,CHEMBL3687202,InChIKeyFull,1.0
CHEMBL4465573,CHEMBL3687205,InChIKeyFull,1.0
CHEMBL4524842,CHEMBL3687207,InChIKeyFull,1.0
CHEMBL4528166,CHEMBL3687210,InChIKeyFull,1.0
CHEMBL4438824,CHEMBL3687212,InChIKeyFull,1.0
CHEMBL4580325,CHEMBL3687215,InChIKeyFull,1.0
CHEMBL4580299,CHEMBL3687217,InChIKeyFull,1.0
CHEMBL4463071,CHEMBL3687220,InChIKeyFull,1.0
CHEMBL4483656,CHEMBL3687221,InChIKeyFull,1.0
CHEMBL4461418,CHEMBL3687222,InChIKeyFull,1.0
CHEMBL4438727,CHEMBL3687223,InChIKeyFull,1.0
CHEMBL4591953,CHEMBL3687224,InChIKeyFull,1.0
CHEMBL4591308,CHEMBL3687225,InChIKeyFull,1.0
CHEMBL3697976,CHEMBL3697975,InChIKeyFull,1.0
CHEMBL3697990,CHEMBL3697989,InChIKeyFull,1.0
CHEMBL3698015,CHEMBL3698014,InChIKeyFull,1.0
CHEMBL94859,CHEMBL370038,InChIKeyFull,1.0
CHEMBL89270,CHEMBL370254,InChIKeyFull,1.0
CHEMBL529437,CHEMBL370805,InChIKeyFull,1.0
CHEMBL4756127,CHEMBL371466,InChIKeyFull,1.0
CHEMBL3741011,CHEMBL372888,InChIKeyFull,1.0
CHEMBL3733965,CHEMBL3730355,InChIKeyFull,1.0
CHEMBL3733968,CHEMBL3730782,InChIKeyFull,1.0
CHEMBL3733966,CHEMBL3731934,InChIKeyFull,1.0
CHEMBL5288122,CHEMBL373195,InChIKeyFull,1.0
CHEMBL3736361,CHEMBL3734811,InChIKeyFull,1.0
CHEMBL3735951,CHEMBL3734932,InChIKeyFull,1.0
CHEMBL3736299,CHEMBL3734932,InChIKeyFull,1.0
CHEMBL3736459,CHEMBL3734932,InChIKeyFull,1.0
CHEMBL3735159,CHEMBL3734940,InChIKeyFull,1.0
CHEMBL3735858,CHEMBL3734940,InChIKeyFull,1.0
CHEMBL3736512,CHEMBL3734940,InChIKeyFull,1.0
CHEMBL3735396,CHEMBL3735210,InChIKeyFull,1.0
CHEMBL3736597,CHEMBL3735289,InChIKeyFull,1.0
CHEMBL3735963,CHEMBL3735306,InChIKeyFull,1.0
CHEMBL430239,CHEMBL3735690,InChIKeyFull,1.0
CHEMBL4299371,CHEMBL3736287,InChIKeyFull,1.0
CHEMBL453938,CHEMBL374833,InChIKeyFull,1.0
CHEMBL407198,CHEMBL375359,InChIKeyFull,1.0
CHEMBL572525,CHEMBL3758259,InChIKeyFull,1.0
CHEMBL501451,CHEMBL3758712,InChIKeyFull,1.0
CHEMBL458631,CHEMBL3759292,InChIKeyFull,1.0
CHEMBL389674,CHEMBL375947,InChIKeyFull,1.0
CHEMBL3765406,CHEMBL3764033,InChIKeyFull,1.0
CHEMBL3771045,CHEMBL3769913,InChIKeyFull,1.0
CHEMBL37841,CHEMBL37711,InChIKeyFull,1.0
CHEMBL534940,CHEMBL377114,InChIKeyFull,1.0
CHEMBL3775041,CHEMBL3774784,InChIKeyFull,1.0
CHEMBL544544,CHEMBL377925,InChIKeyFull,1.0
CHEMBL3916508,CHEMBL378047,InChIKeyFull,1.0
CHEMBL3780833,CHEMBL3780689,InChIKeyFull,1.0
CHEMBL426693,CHEMBL379146,InChIKeyFull,1.0
CHEMBL382051,CHEMBL379405,InChIKeyFull,1.0
CHEMBL379858,CHEMBL379713,InChIKeyFull,1.0
CHEMBL3823627,CHEMBL3797512,InChIKeyFull,1.0
CHEMBL4762646,CHEMBL3797887,InChIKeyFull,1.0
CHEMBL4099772,CHEMBL3798088,InChIKeyFull,1.0
CHEMBL382388,CHEMBL380076,InChIKeyFull,1.0
CHEMBL383647,CHEMBL380076,InChIKeyFull,1.0
CHEMBL4279254,CHEMBL380076,InChIKeyFull,1.0
CHEMBL4288606,CHEMBL380076,InChIKeyFull,1.0
CHEMBL3805214,CHEMBL3804988,InChIKeyFull,1.0
CHEMBL3808853,CHEMBL3808399,InChIKeyFull,1.0
CHEMBL3809352,CHEMBL3808399,InChIKeyFull,1.0
CHEMBL3809993,CHEMBL3808801,InChIKeyFull,1.0
CHEMBL3809909,CHEMBL3809344,InChIKeyFull,1.0
CHEMBL50228,CHEMBL381189,InChIKeyFull,1.0
CHEMBL3814428,CHEMBL3813782,InChIKeyFull,1.0
CHEMBL3814917,CHEMBL3813782,InChIKeyFull,1.0
CHEMBL3813983,CHEMBL3813925,InChIKeyFull,1.0
CHEMBL3814028,CHEMBL3813925,InChIKeyFull,1.0
CHEMBL3814508,CHEMBL3813944,InChIKeyFull,1.0
CHEMBL3814982,CHEMBL3813944,InChIKeyFull,1.0
CHEMBL3814738,CHEMBL3814624,InChIKeyFull,1.0
CHEMBL3815020,CHEMBL3814624,InChIKeyFull,1.0
CHEMBL3818364,CHEMBL3818115,InChIKeyFull,1.0
CHEMBL487297,CHEMBL382196,InChIKeyFull,1.0
CHEMBL3828496,CHEMBL3827766,InChIKeyFull,1.0
CHEMBL534936,CHEMBL383714,InChIKeyFull,1.0
CHEMBL4435188,CHEMBL38380,InChIKeyFull,1.0
CHEMBL428666,CHEMBL384035,InChIKeyFull,1.0
CHEMBL410616,CHEMBL384250,InChIKeyFull,1.0
CHEMBL443068,CHEMBL384250,InChIKeyFull,1.0
CHEMBL412580,CHEMBL384485,InChIKeyFull,1.0
CHEMBL438223,CHEMBL384584,InChIKeyFull,1.0
CHEMBL385746,CHEMBL385745,InChIKeyFull,1.0
CHEMBL407858,CHEMBL386023,InChIKeyFull,1.0
CHEMBL414571,CHEMBL386023,InChIKeyFull,1.0
CHEMBL552013,CHEMBL386023,InChIKeyFull,1.0
CHEMBL414087,CHEMBL386186,InChIKeyFull,1.0
CHEMBL543557,CHEMBL38686,InChIKeyFull,1.0
CHEMBL539710,CHEMBL386922,InChIKeyFull,1.0
CHEMBL412600,CHEMBL387083,InChIKeyFull,1.0
CHEMBL535844,CHEMBL388123,InChIKeyFull,1.0
CHEMBL541636,CHEMBL388123,InChIKeyFull,1.0
CHEMBL390990,CHEMBL388501,InChIKeyFull,1.0
CHEMBL465158,CHEMBL388727,InChIKeyFull,1.0
CHEMBL3989939,CHEMBL3889654,InChIKeyFull,1.0
CHEMBL3921765,CHEMBL3889862,InChIKeyFull,1.0
CHEMBL3892632,CHEMBL3889890,InChIKeyFull,1.0
CHEMBL3941359,CHEMBL3894611,InChIKeyFull,1.0
CHEMBL3980491,CHEMBL3895005,InChIKeyFull,1.0
CHEMBL3939494,CHEMBL3896720,InChIKeyFull,1.0
CHEMBL3976694,CHEMBL3897031,InChIKeyFull,1.0
CHEMBL3935825,CHEMBL3897101,InChIKeyFull,1.0
CHEMBL3929005,CHEMBL3897483,InChIKeyFull,1.0
CHEMBL3964994,CHEMBL3897864,InChIKeyFull,1.0
CHEMBL3954671,CHEMBL3898322,InChIKeyFull,1.0
CHEMBL3906284,CHEMBL3898881,InChIKeyFull,1.0
CHEMBL3921441,CHEMBL3898881,InChIKeyFull,1.0
CHEMBL535832,CHEMBL39,InChIKeyFull,1.0
CHEMBL3940489,CHEMBL3900059,InChIKeyFull,1.0
CHEMBL3955253,CHEMBL3900593,InChIKeyFull,1.0
CHEMBL3982024,CHEMBL3900593,InChIKeyFull,1.0
CHEMBL3960780,CHEMBL3901466,InChIKeyFull,1.0
CHEMBL3927451,CHEMBL3902353,InChIKeyFull,1.0
CHEMBL4113844,CHEMBL3907413,InChIKeyFull,1.0
CHEMBL494786,CHEMBL390742,InChIKeyFull,1.0
CHEMBL3990868,CHEMBL3908268,InChIKeyFull,1.0
CHEMBL3935232,CHEMBL3909140,InChIKeyFull,1.0
CHEMBL3934260,CHEMBL3909529,InChIKeyFull,1.0
CHEMBL3940842,CHEMBL3912914,InChIKeyFull,1.0
CHEMBL440975,CHEMBL391367,InChIKeyFull,1.0
CHEMBL3948980,CHEMBL3913816,InChIKeyFull,1.0
CHEMBL3986036,CHEMBL3914615,InChIKeyFull,1.0
CHEMBL3918827,CHEMBL3916056,InChIKeyFull,1.0
CHEMBL4106624,CHEMBL3916246,InChIKeyFull,1.0
CHEMBL3919009,CHEMBL3917185,InChIKeyFull,1.0
CHEMBL3967645,CHEMBL3919730,InChIKeyFull,1.0
CHEMBL3984841,CHEMBL3920759,InChIKeyFull,1.0
CHEMBL3957299,CHEMBL3920823,InChIKeyFull,1.0
CHEMBL3933341,CHEMBL3921243,InChIKeyFull,1.0
CHEMBL3933267,CHEMBL3921635,InChIKeyFull,1.0
CHEMBL3958312,CHEMBL3922586,InChIKeyFull,1.0
CHEMBL3951426,CHEMBL3923014,InChIKeyFull,1.0
CHEMBL3966534,CHEMBL3924813,InChIKeyFull,1.0
CHEMBL3946938,CHEMBL3925081,InChIKeyFull,1.0
CHEMBL3958153,CHEMBL3925081,InChIKeyFull,1.0
CHEMBL3959345,CHEMBL3925286,InChIKeyFull,1.0
CHEMBL419764,CHEMBL39263,InChIKeyFull,1.0
CHEMBL9506,CHEMBL39263,InChIKeyFull,1.0
CHEMBL3951316,CHEMBL3926406,InChIKeyFull,1.0
CHEMBL3966929,CHEMBL3927219,InChIKeyFull,1.0
CHEMBL3968793,CHEMBL3927219,InChIKeyFull,1.0
CHEMBL3929973,CHEMBL3927259,InChIKeyFull,1.0
CHEMBL5075931,CHEMBL392760,InChIKeyFull,1.0
CHEMBL3971277,CHEMBL3927947,InChIKeyFull,1.0
CHEMBL3955800,CHEMBL3931421,InChIKeyFull,1.0
CHEMBL3945228,CHEMBL3931870,InChIKeyFull,1.0
CHEMBL3978453,CHEMBL3932112,InChIKeyFull,1.0
CHEMBL3935264,CHEMBL3932577,InChIKeyFull,1.0
CHEMBL3965653,CHEMBL3934548,InChIKeyFull,1.0
CHEMBL3967735,CHEMBL3934891,InChIKeyFull,1.0
CHEMBL556399,CHEMBL393525,InChIKeyFull,1.0
CHEMBL3983741,CHEMBL3936278,InChIKeyFull,1.0
CHEMBL3955047,CHEMBL3937517,InChIKeyFull,1.0
CHEMBL3940352,CHEMBL3938376,InChIKeyFull,1.0
CHEMBL3990213,CHEMBL3939720,InChIKeyFull,1.0
CHEMBL3981418,CHEMBL3940175,InChIKeyFull,1.0
CHEMBL3970271,CHEMBL3940720,InChIKeyFull,1.0
