a,b,rule,fp
CHEMBL374275,CHEMBL221576,FP,1.0
CHEMBL221576,CHEMBL374275,FP,1.0
CHEMBL2216870,CHEMBL4095008,FP,1.0
CHEMBL4095008,CHEMBL2216870,FP,1.0
CHEMBL2337675,CHEMBL2337676,FP,1.0
CHEMBL2337675,CHEMBL2216917,FP,1.0
CHEMBL2337676,CHEMBL2337675,FP,1.0
CHEMBL2337676,CHEMBL2216917,FP,1.0
CHEMBL2216917,CHEMBL2337675,FP,1.0
CHEMBL2216917,CHEMBL2337676,FP,1.0
CHEMBL221698,CHEMBL252246,FP,1.0
CHEMBL252246,CHEMBL221698,FP,1.0
CHEMBL2218894,CHEMBL2220442,FP,1.0
CHEMBL2220442,CHEMBL2218894,FP,1.0
CHEMBL22208,CHEMBL459814,FP,1.0
CHEMBL459814,CHEMBL22208,FP,1.0
CHEMBL387151,CHEMBL376520,FP,1.0
CHEMBL387151,CHEMBL222192,FP,1.0
CHEMBL376520,CHEMBL387151,FP,1.0
CHEMBL376520,CHEMBL222192,FP,1.0
CHEMBL222192,CHEMBL387151,FP,1.0
CHEMBL222192,CHEMBL376520,FP,1.0
CHEMBL222244,CHEMBL375578,FP,1.0
CHEMBL375578,CHEMBL222244,FP,1.0
CHEMBL22237,CHEMBL279215,FP,1.0
CHEMBL279215,CHEMBL22237,FP,1.0
CHEMBL521806,CHEMBL222419,FP,1.0
CHEMBL222419,CHEMBL521806,FP,1.0
CHEMBL223569,CHEMBL222461,FP,1.0
CHEMBL223569,CHEMBL223301,FP,1.0
CHEMBL222461,CHEMBL223569,FP,1.0
CHEMBL222461,CHEMBL223301,FP,1.0
CHEMBL223301,CHEMBL223569,FP,1.0
CHEMBL223301,CHEMBL222461,FP,1.0
CHEMBL486232,CHEMBL222649,FP,1.0
CHEMBL222649,CHEMBL486232,FP,1.0
CHEMBL222760,CHEMBL5427078,FP,1.0
CHEMBL5427078,CHEMBL222760,FP,1.0
CHEMBL223730,CHEMBL222819,FP,1.0
CHEMBL223730,CHEMBL376823,FP,1.0
CHEMBL223730,CHEMBL222892,FP,1.0
CHEMBL222819,CHEMBL223730,FP,1.0
CHEMBL222819,CHEMBL376823,FP,1.0
CHEMBL222819,CHEMBL222892,FP,1.0
CHEMBL376823,CHEMBL223730,FP,1.0
CHEMBL376823,CHEMBL222819,FP,1.0
CHEMBL376823,CHEMBL222892,FP,1.0
CHEMBL222892,CHEMBL223730,FP,1.0
CHEMBL222892,CHEMBL222819,FP,1.0
CHEMBL222892,CHEMBL376823,FP,1.0
CHEMBL222830,CHEMBL387159,FP,1.0
CHEMBL387159,CHEMBL222830,FP,1.0
CHEMBL397753,CHEMBL242693,FP,1.0
CHEMBL397753,CHEMBL222928,FP,1.0
CHEMBL242693,CHEMBL397753,FP,1.0
CHEMBL242693,CHEMBL222928,FP,1.0
CHEMBL222928,CHEMBL397753,FP,1.0
CHEMBL222928,CHEMBL242693,FP,1.0
CHEMBL47277,CHEMBL22304,FP,1.0
CHEMBL22304,CHEMBL47277,FP,1.0
CHEMBL22306,CHEMBL22772,FP,1.0
CHEMBL22772,CHEMBL22306,FP,1.0
CHEMBL22310,CHEMBL395213,FP,1.0
CHEMBL395213,CHEMBL22310,FP,1.0
CHEMBL223238,CHEMBL4777547,FP,1.0
CHEMBL4777547,CHEMBL223238,FP,1.0
CHEMBL223271,CHEMBL373402,FP,1.0
CHEMBL373402,CHEMBL223271,FP,1.0
CHEMBL376676,CHEMBL223272,FP,1.0
CHEMBL223272,CHEMBL376676,FP,1.0
CHEMBL389038,CHEMBL224638,FP,1.0
CHEMBL224638,CHEMBL389038,FP,1.0
CHEMBL225072,CHEMBL2360464,FP,1.0
CHEMBL2360464,CHEMBL225072,FP,1.0
CHEMBL538542,CHEMBL225230,FP,1.0
CHEMBL538542,CHEMBL330274,FP,1.0
CHEMBL225230,CHEMBL538542,FP,1.0
CHEMBL225230,CHEMBL330274,FP,1.0
CHEMBL330274,CHEMBL538542,FP,1.0
CHEMBL330274,CHEMBL225230,FP,1.0
CHEMBL225284,CHEMBL5084234,FP,1.0
CHEMBL5084234,CHEMBL225284,FP,1.0
CHEMBL277660,CHEMBL22550,FP,1.0
CHEMBL22550,CHEMBL277660,FP,1.0
CHEMBL2262220,CHEMBL2261145,FP,1.0
CHEMBL2262220,CHEMBL2261144,FP,1.0
CHEMBL2261145,CHEMBL2262220,FP,1.0
CHEMBL2261145,CHEMBL2261144,FP,1.0
CHEMBL2261144,CHEMBL2262220,FP,1.0
CHEMBL2261144,CHEMBL2261145,FP,1.0
CHEMBL2261149,CHEMBL2261148,FP,1.0
CHEMBL2261148,CHEMBL2261149,FP,1.0
CHEMBL2261152,CHEMBL2261153,FP,1.0
CHEMBL2261153,CHEMBL2261152,FP,1.0
CHEMBL2261155,CHEMBL2261154,FP,1.0
CHEMBL2261154,CHEMBL2261155,FP,1.0
CHEMBL423294,CHEMBL97698,FP,1.0
CHEMBL423294,CHEMBL342062,FP,1.0
CHEMBL423294,CHEMBL2261604,FP,1.0
CHEMBL97698,CHEMBL423294,FP,1.0
CHEMBL97698,CHEMBL342062,FP,1.0
CHEMBL97698,CHEMBL2261604,FP,1.0
CHEMBL342062,CHEMBL423294,FP,1.0
CHEMBL342062,CHEMBL97698,FP,1.0
CHEMBL342062,CHEMBL2261604,FP,1.0
CHEMBL2261604,CHEMBL423294,FP,1.0
CHEMBL2261604,CHEMBL97698,FP,1.0
CHEMBL2261604,CHEMBL342062,FP,1.0
CHEMBL2261605,CHEMBL388884,FP,1.0
CHEMBL388884,CHEMBL2261605,FP,1.0
CHEMBL242507,CHEMBL2261606,FP,1.0
CHEMBL2261606,CHEMBL242507,FP,1.0
CHEMBL242508,CHEMBL2261607,FP,1.0
CHEMBL2261607,CHEMBL242508,FP,1.0
CHEMBL242723,CHEMBL2261608,FP,1.0
CHEMBL2261608,CHEMBL242723,FP,1.0
CHEMBL277663,CHEMBL22617,FP,1.0
CHEMBL22617,CHEMBL277663,FP,1.0
CHEMBL2262044,CHEMBL53651,FP,1.0
CHEMBL53651,CHEMBL2262044,FP,1.0
CHEMBL2262641,CHEMBL82242,FP,1.0
CHEMBL82242,CHEMBL2262641,FP,1.0
CHEMBL454838,CHEMBL4849255,FP,1.0
CHEMBL454838,CHEMBL2262842,FP,1.0
CHEMBL4849255,CHEMBL454838,FP,1.0
CHEMBL4849255,CHEMBL2262842,FP,1.0
CHEMBL2262842,CHEMBL454838,FP,1.0
CHEMBL2262842,CHEMBL4849255,FP,1.0
CHEMBL226636,CHEMBL419894,FP,1.0
CHEMBL419894,CHEMBL226636,FP,1.0
CHEMBL227104,CHEMBL226727,FP,1.0
CHEMBL226727,CHEMBL227104,FP,1.0
CHEMBL434746,CHEMBL226732,FP,1.0
CHEMBL434746,CHEMBL387557,FP,1.0
CHEMBL226732,CHEMBL434746,FP,1.0
CHEMBL226732,CHEMBL387557,FP,1.0
CHEMBL387557,CHEMBL434746,FP,1.0
CHEMBL387557,CHEMBL226732,FP,1.0
CHEMBL232215,CHEMBL226880,FP,1.0
CHEMBL226880,CHEMBL232215,FP,1.0
CHEMBL226932,CHEMBL234271,FP,1.0
CHEMBL234271,CHEMBL226932,FP,1.0
CHEMBL227212,CHEMBL462020,FP,1.0
CHEMBL227212,CHEMBL504838,FP,1.0
CHEMBL462020,CHEMBL227212,FP,1.0
CHEMBL462020,CHEMBL504838,FP,1.0
CHEMBL504838,CHEMBL227212,FP,1.0
CHEMBL504838,CHEMBL462020,FP,1.0
CHEMBL227288,CHEMBL229697,FP,1.0
CHEMBL229697,CHEMBL227288,FP,1.0
CHEMBL332050,CHEMBL422074,FP,1.0
CHEMBL332050,CHEMBL227371,FP,1.0
CHEMBL422074,CHEMBL332050,FP,1.0
CHEMBL422074,CHEMBL227371,FP,1.0
CHEMBL227371,CHEMBL332050,FP,1.0
CHEMBL227371,CHEMBL422074,FP,1.0
CHEMBL228194,CHEMBL227587,FP,1.0
CHEMBL227587,CHEMBL228194,FP,1.0
CHEMBL227793,CHEMBL227740,FP,1.0
CHEMBL227793,CHEMBL228183,FP,1.0
CHEMBL227740,CHEMBL227793,FP,1.0
CHEMBL227740,CHEMBL228183,FP,1.0
CHEMBL228183,CHEMBL227793,FP,1.0
CHEMBL228183,CHEMBL227740,FP,1.0
CHEMBL284027,CHEMBL22777,FP,1.0
CHEMBL22777,CHEMBL284027,FP,1.0
CHEMBL512244,CHEMBL227875,FP,1.0
CHEMBL512244,CHEMBL450548,FP,1.0
CHEMBL227875,CHEMBL512244,FP,1.0
CHEMBL227875,CHEMBL450548,FP,1.0
CHEMBL450548,CHEMBL512244,FP,1.0
CHEMBL450548,CHEMBL227875,FP,1.0
CHEMBL228049,CHEMBL228103,FP,1.0
CHEMBL228103,CHEMBL228049,FP,1.0
CHEMBL228144,CHEMBL390842,FP,1.0
CHEMBL390842,CHEMBL228144,FP,1.0
CHEMBL2282522,CHEMBL2282519,FP,1.0
CHEMBL2282519,CHEMBL2282522,FP,1.0
CHEMBL517222,CHEMBL228274,FP,1.0
CHEMBL228274,CHEMBL517222,FP,1.0
CHEMBL229085,CHEMBL228278,FP,1.0
CHEMBL228278,CHEMBL229085,FP,1.0
CHEMBL228279,CHEMBL388897,FP,1.0
CHEMBL388897,CHEMBL228279,FP,1.0
CHEMBL228332,CHEMBL228280,FP,1.0
CHEMBL228280,CHEMBL228332,FP,1.0
CHEMBL228285,CHEMBL427464,FP,1.0
CHEMBL427464,CHEMBL228285,FP,1.0
CHEMBL244969,CHEMBL228286,FP,1.0
CHEMBL228286,CHEMBL244969,FP,1.0
CHEMBL389104,CHEMBL228333,FP,1.0
CHEMBL228333,CHEMBL389104,FP,1.0
CHEMBL228389,CHEMBL228334,FP,1.0
CHEMBL228334,CHEMBL228389,FP,1.0
CHEMBL22835,CHEMBL278151,FP,1.0
CHEMBL278151,CHEMBL22835,FP,1.0
CHEMBL228390,CHEMBL439197,FP,1.0
CHEMBL439197,CHEMBL228390,FP,1.0
CHEMBL228445,CHEMBL228494,FP,1.0
CHEMBL228494,CHEMBL228445,FP,1.0
CHEMBL228496,CHEMBL228553,FP,1.0
CHEMBL228553,CHEMBL228496,FP,1.0
CHEMBL228554,CHEMBL387832,FP,1.0
CHEMBL387832,CHEMBL228554,FP,1.0
CHEMBL22857,CHEMBL278762,FP,1.0
CHEMBL278762,CHEMBL22857,FP,1.0
CHEMBL538397,CHEMBL228606,FP,1.0
CHEMBL228606,CHEMBL538397,FP,1.0
CHEMBL228607,CHEMBL387833,FP,1.0
CHEMBL387833,CHEMBL228607,FP,1.0
CHEMBL228658,CHEMBL228608,FP,1.0
CHEMBL228608,CHEMBL228658,FP,1.0
CHEMBL390473,CHEMBL228659,FP,1.0
CHEMBL228659,CHEMBL390473,FP,1.0
CHEMBL390184,CHEMBL229084,FP,1.0
CHEMBL229084,CHEMBL390184,FP,1.0
CHEMBL229125,CHEMBL375475,FP,1.0
CHEMBL375475,CHEMBL229125,FP,1.0
CHEMBL375025,CHEMBL229440,FP,1.0
CHEMBL229440,CHEMBL375025,FP,1.0
CHEMBL25713,CHEMBL22958,FP,1.0
CHEMBL22958,CHEMBL25713,FP,1.0
CHEMBL2295960,CHEMBL2295936,FP,1.0
CHEMBL2295936,CHEMBL2295960,FP,1.0
CHEMBL2295938,CHEMBL2295937,FP,1.0
CHEMBL2295937,CHEMBL2295938,FP,1.0
CHEMBL2295944,CHEMBL2295943,FP,1.0
CHEMBL2295943,CHEMBL2295944,FP,1.0
CHEMBL2295947,CHEMBL2295948,FP,1.0
CHEMBL2295948,CHEMBL2295947,FP,1.0
CHEMBL2295949,CHEMBL2295950,FP,1.0
CHEMBL2295950,CHEMBL2295949,FP,1.0
CHEMBL2295953,CHEMBL2295952,FP,1.0
CHEMBL2295952,CHEMBL2295953,FP,1.0
CHEMBL2295955,CHEMBL2295954,FP,1.0
CHEMBL2295954,CHEMBL2295955,FP,1.0
CHEMBL4299571,CHEMBL4299570,FP,1.0
CHEMBL4299571,CHEMBL2296500,FP,1.0
CHEMBL4299570,CHEMBL4299571,FP,1.0
CHEMBL4299570,CHEMBL2296500,FP,1.0
CHEMBL2296500,CHEMBL4299571,FP,1.0
CHEMBL2296500,CHEMBL4299570,FP,1.0
CHEMBL22973,CHEMBL23977,FP,1.0
CHEMBL23977,CHEMBL22973,FP,1.0
CHEMBL427071,CHEMBL229836,FP,1.0
CHEMBL427071,CHEMBL375471,FP,1.0
CHEMBL229836,CHEMBL427071,FP,1.0
CHEMBL229836,CHEMBL375471,FP,1.0
CHEMBL375471,CHEMBL427071,FP,1.0
CHEMBL375471,CHEMBL229836,FP,1.0
CHEMBL230000,CHEMBL395998,FP,1.0
CHEMBL395998,CHEMBL230000,FP,1.0
CHEMBL230158,CHEMBL389768,FP,1.0
CHEMBL230158,CHEMBL230050,FP,1.0
CHEMBL389768,CHEMBL230158,FP,1.0
CHEMBL389768,CHEMBL230050,FP,1.0
CHEMBL230050,CHEMBL230158,FP,1.0
CHEMBL230050,CHEMBL389768,FP,1.0
CHEMBL390005,CHEMBL230063,FP,1.0
CHEMBL230063,CHEMBL390005,FP,1.0
CHEMBL23013,CHEMBL3216426,FP,1.0
CHEMBL3216426,CHEMBL23013,FP,1.0
CHEMBL230859,CHEMBL230226,FP,1.0
CHEMBL230226,CHEMBL230859,FP,1.0
CHEMBL230332,CHEMBL396998,FP,1.0
CHEMBL396998,CHEMBL230332,FP,1.0
CHEMBL3215516,CHEMBL2303755,FP,1.0
CHEMBL2303755,CHEMBL3215516,FP,1.0
CHEMBL2303804,CHEMBL2303797,FP,1.0
CHEMBL2303797,CHEMBL2303804,FP,1.0
CHEMBL403166,CHEMBL2304199,FP,1.0
CHEMBL2304199,CHEMBL403166,FP,1.0
CHEMBL2304247,CHEMBL3350327,FP,1.0
CHEMBL2304247,CHEMBL2304248,FP,1.0
CHEMBL3350327,CHEMBL2304247,FP,1.0
CHEMBL3350327,CHEMBL2304248,FP,1.0
CHEMBL2304248,CHEMBL2304247,FP,1.0
CHEMBL2304248,CHEMBL3350327,FP,1.0
CHEMBL414042,CHEMBL2304286,FP,1.0
CHEMBL2304286,CHEMBL414042,FP,1.0
CHEMBL390474,CHEMBL230473,FP,1.0
CHEMBL230473,CHEMBL390474,FP,1.0
CHEMBL231017,CHEMBL2333166,FP,1.0
CHEMBL2333166,CHEMBL231017,FP,1.0
CHEMBL2310874,CHEMBL2310867,FP,1.0
CHEMBL2310867,CHEMBL2310874,FP,1.0
CHEMBL510755,CHEMBL2311098,FP,1.0
CHEMBL2311098,CHEMBL510755,FP,1.0
CHEMBL2372197,CHEMBL2311114,FP,1.0
CHEMBL2311114,CHEMBL2372197,FP,1.0
CHEMBL281786,CHEMBL4754079,FP,1.0
CHEMBL281786,CHEMBL5415879,FP,1.0
CHEMBL281786,CHEMBL353979,FP,1.0
CHEMBL4754079,CHEMBL281786,FP,1.0
CHEMBL4754079,CHEMBL5415879,FP,1.0
CHEMBL4754079,CHEMBL353979,FP,1.0
CHEMBL5415879,CHEMBL281786,FP,1.0
CHEMBL5415879,CHEMBL4754079,FP,1.0
CHEMBL5415879,CHEMBL353979,FP,1.0
CHEMBL353979,CHEMBL281786,FP,1.0
CHEMBL353979,CHEMBL4754079,FP,1.0
CHEMBL353979,CHEMBL5415879,FP,1.0
CHEMBL394863,CHEMBL231156,FP,1.0
CHEMBL231156,CHEMBL394863,FP,1.0
CHEMBL2311779,CHEMBL2311780,FP,1.0
CHEMBL2311780,CHEMBL2311779,FP,1.0
CHEMBL2311786,CHEMBL2311787,FP,1.0
CHEMBL2311787,CHEMBL2311786,FP,1.0
CHEMBL2311791,CHEMBL2311790,FP,1.0
CHEMBL2311790,CHEMBL2311791,FP,1.0
CHEMBL493697,CHEMBL2312226,FP,1.0
CHEMBL493697,CHEMBL2312225,FP,1.0
CHEMBL2312226,CHEMBL493697,FP,1.0
CHEMBL2312226,CHEMBL2312225,FP,1.0
CHEMBL2312225,CHEMBL493697,FP,1.0
CHEMBL2312225,CHEMBL2312226,FP,1.0
CHEMBL493486,CHEMBL2312227,FP,1.0
CHEMBL493486,CHEMBL2312536,FP,1.0
CHEMBL2312227,CHEMBL493486,FP,1.0
CHEMBL2312227,CHEMBL2312536,FP,1.0
CHEMBL2312536,CHEMBL493486,FP,1.0
CHEMBL2312536,CHEMBL2312227,FP,1.0
CHEMBL395558,CHEMBL231223,FP,1.0
CHEMBL395558,CHEMBL231428,FP,1.0
CHEMBL231223,CHEMBL395558,FP,1.0
CHEMBL231223,CHEMBL231428,FP,1.0
CHEMBL231428,CHEMBL395558,FP,1.0
CHEMBL231428,CHEMBL231223,FP,1.0
CHEMBL2312538,CHEMBL2312537,FP,1.0
CHEMBL2312538,CHEMBL493285,FP,1.0
CHEMBL2312537,CHEMBL2312538,FP,1.0
CHEMBL2312537,CHEMBL493285,FP,1.0
CHEMBL493285,CHEMBL2312538,FP,1.0
CHEMBL493285,CHEMBL2312537,FP,1.0
CHEMBL486572,CHEMBL2312568,FP,1.0
CHEMBL2312568,CHEMBL486572,FP,1.0
CHEMBL2312614,CHEMBL4443962,FP,1.0
CHEMBL4443962,CHEMBL2312614,FP,1.0
CHEMBL23836,CHEMBL23133,FP,1.0
CHEMBL23133,CHEMBL23836,FP,1.0
CHEMBL2314433,CHEMBL2314436,FP,1.0
CHEMBL2314436,CHEMBL2314433,FP,1.0
CHEMBL2314437,CHEMBL2314435,FP,1.0
CHEMBL2314435,CHEMBL2314437,FP,1.0
CHEMBL2314447,CHEMBL2314446,FP,1.0
CHEMBL2314446,CHEMBL2314447,FP,1.0
CHEMBL2314449,CHEMBL2314448,FP,1.0
CHEMBL2314448,CHEMBL2314449,FP,1.0
CHEMBL2314455,CHEMBL2314454,FP,1.0
CHEMBL2314454,CHEMBL2314455,FP,1.0
CHEMBL2314457,CHEMBL2314456,FP,1.0
CHEMBL2314456,CHEMBL2314457,FP,1.0
CHEMBL2314459,CHEMBL2314460,FP,1.0
CHEMBL2314460,CHEMBL2314459,FP,1.0
CHEMBL2314463,CHEMBL2314461,FP,1.0
CHEMBL2314461,CHEMBL2314463,FP,1.0
CHEMBL2314465,CHEMBL2314464,FP,1.0
CHEMBL2314464,CHEMBL2314465,FP,1.0
CHEMBL2314467,CHEMBL2314466,FP,1.0
CHEMBL2314466,CHEMBL2314467,FP,1.0
CHEMBL2314471,CHEMBL2314470,FP,1.0
CHEMBL2314470,CHEMBL2314471,FP,1.0
CHEMBL2314473,CHEMBL2314472,FP,1.0
CHEMBL2314472,CHEMBL2314473,FP,1.0
CHEMBL2314476,CHEMBL2314475,FP,1.0
CHEMBL2314475,CHEMBL2314476,FP,1.0
CHEMBL2314477,CHEMBL2314478,FP,1.0
CHEMBL2314478,CHEMBL2314477,FP,1.0
CHEMBL4245135,CHEMBL2314528,FP,1.0
CHEMBL2314528,CHEMBL4245135,FP,1.0
CHEMBL2314742,CHEMBL2314741,FP,1.0
CHEMBL2314741,CHEMBL2314742,FP,1.0
CHEMBL3559293,CHEMBL3427166,FP,1.0
CHEMBL3559293,CHEMBL2315036,FP,1.0
CHEMBL3559293,CHEMBL4850660,FP,1.0
CHEMBL3559293,CHEMBL2365410,FP,1.0
CHEMBL3559293,CHEMBL4856219,FP,1.0
CHEMBL3427166,CHEMBL3559293,FP,1.0
CHEMBL3427166,CHEMBL2315036,FP,1.0
CHEMBL3427166,CHEMBL4850660,FP,1.0
CHEMBL3427166,CHEMBL2365410,FP,1.0
CHEMBL3427166,CHEMBL4856219,FP,1.0
CHEMBL2315036,CHEMBL3559293,FP,1.0
CHEMBL2315036,CHEMBL3427166,FP,1.0
CHEMBL2315036,CHEMBL4850660,FP,1.0
CHEMBL2315036,CHEMBL2365410,FP,1.0
CHEMBL2315036,CHEMBL4856219,FP,1.0
CHEMBL4850660,CHEMBL3559293,FP,1.0
CHEMBL4850660,CHEMBL3427166,FP,1.0
CHEMBL4850660,CHEMBL2315036,FP,1.0
CHEMBL4850660,CHEMBL2365410,FP,1.0
CHEMBL4850660,CHEMBL4856219,FP,1.0
CHEMBL2365410,CHEMBL3559293,FP,1.0
CHEMBL2365410,CHEMBL3427166,FP,1.0
CHEMBL2365410,CHEMBL2315036,FP,1.0
CHEMBL2365410,CHEMBL4850660,FP,1.0
CHEMBL2365410,CHEMBL4856219,FP,1.0
CHEMBL4856219,CHEMBL3559293,FP,1.0
CHEMBL4856219,CHEMBL3427166,FP,1.0
CHEMBL4856219,CHEMBL2315036,FP,1.0
CHEMBL4856219,CHEMBL4850660,FP,1.0
CHEMBL4856219,CHEMBL2365410,FP,1.0
CHEMBL2437492,CHEMBL231522,FP,1.0
CHEMBL2437492,CHEMBL4516552,FP,1.0
CHEMBL231522,CHEMBL2437492,FP,1.0
CHEMBL231522,CHEMBL4516552,FP,1.0
CHEMBL4516552,CHEMBL2437492,FP,1.0
CHEMBL4516552,CHEMBL231522,FP,1.0
CHEMBL2315234,CHEMBL2315235,FP,1.0
CHEMBL2315235,CHEMBL2315234,FP,1.0
CHEMBL512688,CHEMBL231594,FP,1.0
CHEMBL231594,CHEMBL512688,FP,1.0
CHEMBL231616,CHEMBL4474864,FP,1.0
CHEMBL4474864,CHEMBL231616,FP,1.0
CHEMBL2316296,CHEMBL2316297,FP,1.0
CHEMBL2316297,CHEMBL2316296,FP,1.0
CHEMBL231813,CHEMBL443336,FP,1.0
CHEMBL443336,CHEMBL231813,FP,1.0
CHEMBL2326695,CHEMBL2321990,FP,1.0
CHEMBL2321990,CHEMBL2326695,FP,1.0
CHEMBL2321991,CHEMBL2321992,FP,1.0
CHEMBL2321992,CHEMBL2321991,FP,1.0
CHEMBL2321995,CHEMBL2321997,FP,1.0
CHEMBL2321995,CHEMBL2321996,FP,1.0
CHEMBL2321997,CHEMBL2321995,FP,1.0
CHEMBL2321997,CHEMBL2321996,FP,1.0
CHEMBL2321996,CHEMBL2321995,FP,1.0
CHEMBL2321996,CHEMBL2321997,FP,1.0
CHEMBL2322000,CHEMBL2321999,FP,1.0
CHEMBL2322000,CHEMBL2321998,FP,1.0
CHEMBL2321999,CHEMBL2322000,FP,1.0
CHEMBL2321999,CHEMBL2321998,FP,1.0
CHEMBL2321998,CHEMBL2322000,FP,1.0
CHEMBL2321998,CHEMBL2321999,FP,1.0
CHEMBL2322512,CHEMBL578405,FP,1.0
CHEMBL578405,CHEMBL2322512,FP,1.0
CHEMBL2322565,CHEMBL2322560,FP,1.0
CHEMBL2322560,CHEMBL2322565,FP,1.0
CHEMBL2322562,CHEMBL2322566,FP,1.0
CHEMBL2322566,CHEMBL2322562,FP,1.0
CHEMBL2322563,CHEMBL2322567,FP,1.0
CHEMBL2322567,CHEMBL2322563,FP,1.0
CHEMBL4444479,CHEMBL2322568,FP,1.0
CHEMBL4444479,CHEMBL432045,FP,1.0
CHEMBL4444479,CHEMBL2322564,FP,1.0
CHEMBL2322568,CHEMBL4444479,FP,1.0
CHEMBL2322568,CHEMBL432045,FP,1.0
CHEMBL2322568,CHEMBL2322564,FP,1.0
CHEMBL432045,CHEMBL4444479,FP,1.0
CHEMBL432045,CHEMBL2322568,FP,1.0
CHEMBL432045,CHEMBL2322564,FP,1.0
CHEMBL2322564,CHEMBL4444479,FP,1.0
CHEMBL2322564,CHEMBL2322568,FP,1.0
CHEMBL2322564,CHEMBL432045,FP,1.0
CHEMBL2322662,CHEMBL2322663,FP,1.0
CHEMBL2322663,CHEMBL2322662,FP,1.0
CHEMBL2322664,CHEMBL2322665,FP,1.0
CHEMBL2322665,CHEMBL2322664,FP,1.0
CHEMBL2322668,CHEMBL3982304,FP,1.0
CHEMBL3982304,CHEMBL2322668,FP,1.0
CHEMBL4447474,CHEMBL2322980,FP,1.0
CHEMBL2322980,CHEMBL4447474,FP,1.0
CHEMBL2323134,CHEMBL2323136,FP,1.0
CHEMBL2323136,CHEMBL2323134,FP,1.0
CHEMBL2323137,CHEMBL2323135,FP,1.0
CHEMBL2323135,CHEMBL2323137,FP,1.0
CHEMBL2323139,CHEMBL2323138,FP,1.0
CHEMBL2323138,CHEMBL2323139,FP,1.0
CHEMBL2323140,CHEMBL550572,FP,1.0
CHEMBL550572,CHEMBL2323140,FP,1.0
CHEMBL2323565,CHEMBL2323566,FP,1.0
CHEMBL2323566,CHEMBL2323565,FP,1.0
CHEMBL2323786,CHEMBL2323785,FP,1.0
CHEMBL2323785,CHEMBL2323786,FP,1.0
CHEMBL243863,CHEMBL395795,FP,1.0
CHEMBL243863,CHEMBL232452,FP,1.0
CHEMBL395795,CHEMBL243863,FP,1.0
CHEMBL395795,CHEMBL232452,FP,1.0
CHEMBL232452,CHEMBL243863,FP,1.0
CHEMBL232452,CHEMBL395795,FP,1.0
CHEMBL390234,CHEMBL232462,FP,1.0
CHEMBL232462,CHEMBL390234,FP,1.0
CHEMBL2325992,CHEMBL2325727,FP,1.0
CHEMBL2325727,CHEMBL2325992,FP,1.0
CHEMBL2325738,CHEMBL2325741,FP,1.0
CHEMBL2325741,CHEMBL2325738,FP,1.0
CHEMBL2325997,CHEMBL2325742,FP,1.0
CHEMBL2325997,CHEMBL2325743,FP,1.0
CHEMBL2325742,CHEMBL2325997,FP,1.0
CHEMBL2325742,CHEMBL2325743,FP,1.0
CHEMBL2325743,CHEMBL2325997,FP,1.0
CHEMBL2325743,CHEMBL2325742,FP,1.0
CHEMBL2325898,CHEMBL2325897,FP,1.0
CHEMBL2325897,CHEMBL2325898,FP,1.0
CHEMBL2325904,CHEMBL2325905,FP,1.0
CHEMBL2325905,CHEMBL2325904,FP,1.0
CHEMBL232593,CHEMBL232592,FP,1.0
CHEMBL232592,CHEMBL232593,FP,1.0
CHEMBL232607,CHEMBL391017,FP,1.0
CHEMBL391017,CHEMBL232607,FP,1.0
CHEMBL232609,CHEMBL233790,FP,1.0
CHEMBL233790,CHEMBL232609,FP,1.0
CHEMBL23261,CHEMBL25344,FP,1.0
CHEMBL25344,CHEMBL23261,FP,1.0
CHEMBL2326666,CHEMBL2326667,FP,1.0
CHEMBL2326667,CHEMBL2326666,FP,1.0
CHEMBL2326832,CHEMBL2326830,FP,1.0
CHEMBL2326832,CHEMBL2326831,FP,1.0
CHEMBL2326830,CHEMBL2326832,FP,1.0
CHEMBL2326830,CHEMBL2326831,FP,1.0
CHEMBL2326831,CHEMBL2326832,FP,1.0
CHEMBL2326831,CHEMBL2326830,FP,1.0
CHEMBL2326836,CHEMBL2326837,FP,1.0
CHEMBL2326836,CHEMBL2326835,FP,1.0
CHEMBL2326837,CHEMBL2326836,FP,1.0
CHEMBL2326837,CHEMBL2326835,FP,1.0
CHEMBL2326835,CHEMBL2326836,FP,1.0
CHEMBL2326835,CHEMBL2326837,FP,1.0
CHEMBL2436771,CHEMBL85005,FP,1.0
CHEMBL2436771,CHEMBL2326941,FP,1.0
CHEMBL85005,CHEMBL2436771,FP,1.0
CHEMBL85005,CHEMBL2326941,FP,1.0
CHEMBL2326941,CHEMBL2436771,FP,1.0
CHEMBL2326941,CHEMBL85005,FP,1.0
CHEMBL232779,CHEMBL232780,FP,1.0
CHEMBL232780,CHEMBL232779,FP,1.0
CHEMBL280178,CHEMBL23295,FP,1.0
CHEMBL23295,CHEMBL280178,FP,1.0
CHEMBL76781,CHEMBL574985,FP,1.0
CHEMBL76781,CHEMBL2331803,FP,1.0
CHEMBL574985,CHEMBL76781,FP,1.0
CHEMBL574985,CHEMBL2331803,FP,1.0
CHEMBL2331803,CHEMBL76781,FP,1.0
CHEMBL2331803,CHEMBL574985,FP,1.0
CHEMBL267434,CHEMBL2332368,FP,1.0
CHEMBL2332368,CHEMBL267434,FP,1.0
CHEMBL2332833,CHEMBL2332834,FP,1.0
CHEMBL2332834,CHEMBL2332833,FP,1.0
